DEPARTURES_PERFORMED,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
23.00,12889,LAS,12266,IAH
23.00,12889,LAS,12266,IAH
23.00,12889,LAS,12266,IAH
23.00,12889,LAS,12266,IAH
23.00,12889,LAS,12892,LAX
23.00,12889,LAS,12892,LAX
23.00,12889,LAS,13487,MSP
23.00,12889,LAS,13930,ORD
23.00,12889,LAS,13930,ORD
23.00,12889,LAS,13930,ORD
23.00,12889,LAS,13930,ORD
23.00,12889,LAS,14057,PDX
23.00,12889,LAS,14057,PDX
23.00,12889,LAS,14057,PDX
23.00,12889,LAS,14107,PHX
23.00,12889,LAS,14107,PHX
23.00,12889,LAS,14107,PHX
23.00,12889,LAS,14747,SEA
23.00,12889,LAS,14747,SEA
23.00,12889,LAS,14747,SEA
23.00,12889,LAS,14747,SEA
23.00,12889,LAS,14747,SEA
23.00,12889,LAS,14771,SFO
23.00,12889,LAS,14869,SLC
23.00,12889,LAS,14869,SLC
23.00,12889,LAS,14869,SLC
23.00,12892,LAX,10397,ATL
23.00,12892,LAX,10397,ATL
23.00,12892,LAX,10397,ATL
23.00,12892,LAX,10423,AUS
23.00,12892,LAX,10423,AUS
23.00,12892,LAX,10423,AUS
23.00,12892,LAX,10423,AUS
23.00,12892,LAX,10713,BOI
23.00,12892,LAX,11292,DEN
23.00,12892,LAX,11298,DFW
23.00,12892,LAX,11298,DFW
23.00,12892,LAX,11298,DFW
23.00,12892,LAX,11298,DFW
23.00,12892,LAX,11433,DTW
23.00,12892,LAX,11433,DTW
23.00,12892,LAX,11618,EWR
23.00,12892,LAX,11618,EWR
23.00,12892,LAX,11618,EWR
23.00,12892,LAX,13930,ORD
23.00,12892,LAX,13930,ORD
23.00,12892,LAX,13930,ORD
23.00,12892,LAX,14057,PDX
23.00,12892,LAX,14107,PHX
23.00,12892,LAX,14107,PHX
23.00,12892,LAX,14107,PHX
23.00,12892,LAX,14107,PHX
23.00,12892,LAX,14747,SEA
23.00,12892,LAX,14747,SEA
23.00,12892,LAX,14771,SFO
23.00,12892,LAX,14771,SFO
23.00,12892,LAX,14771,SFO
23.00,12892,LAX,14771,SFO
23.00,12892,LAX,14869,SLC
23.00,12945,LEX,11298,DFW
23.00,12945,LEX,13930,ORD
23.00,12951,LFT,11298,DFW
23.00,12951,LFT,12266,IAH
23.00,12953,LGA,10397,ATL
23.00,12953,LGA,11057,CLT
23.00,12953,LGA,11292,DEN
23.00,12953,LGA,11292,DEN
23.00,12953,LGA,11298,DFW
23.00,12953,LGA,11433,DTW
23.00,12953,LGA,11433,DTW
23.00,12953,LGA,12266,IAH
23.00,12953,LGA,13487,MSP
23.00,12953,LGA,13930,ORD
23.00,12953,LGA,13930,ORD
23.00,12954,LGB,10423,AUS
23.00,12954,LGB,11292,DEN
23.00,12954,LGB,11292,DEN
23.00,12954,LGB,11292,DEN
23.00,12954,LGB,11292,DEN
23.00,12954,LGB,14107,PHX
23.00,12954,LGB,14869,SLC
23.00,12992,LIT,11292,DEN
23.00,12992,LIT,11298,DFW
23.00,12992,LIT,12266,IAH
23.00,12992,LIT,13930,ORD
23.00,12992,LIT,13930,ORD
23.00,12992,LIT,14869,SLC
23.00,13024,LMT,14057,PDX
23.00,13024,LMT,14057,PDX
23.00,13029,LNK,13930,ORD
23.00,13121,LWB,11057,CLT
23.00,13182,MBL,13930,ORD
23.00,13198,MCI,10397,ATL
23.00,13198,MCI,10423,AUS
23.00,13198,MCI,11292,DEN
23.00,13198,MCI,11298,DFW
23.00,13198,MCI,12892,LAX
23.00,13198,MCI,12892,LAX
23.00,13198,MCI,13930,ORD
23.00,13198,MCI,13930,ORD
23.00,13198,MCI,13930,ORD
23.00,13198,MCI,13930,ORD
23.00,13198,MCI,14107,PHX
23.00,13198,MCI,14679,SAN
23.00,13198,MCI,14869,SLC
23.00,13198,MCI,14869,SLC
23.00,13204,MCO,10397,ATL
23.00,13204,MCO,10397,ATL
23.00,13204,MCO,10397,ATL
23.00,13204,MCO,10397,ATL
23.00,13204,MCO,10397,ATL
23.00,13204,MCO,10423,AUS
23.00,13204,MCO,11057,CLT
23.00,13204,MCO,11057,CLT
23.00,13204,MCO,11057,CLT
23.00,13204,MCO,11057,CLT
23.00,13204,MCO,11298,DFW
23.00,13204,MCO,11298,DFW
23.00,13204,MCO,11433,DTW
23.00,13204,MCO,11433,DTW
23.00,13204,MCO,11618,EWR
23.00,13204,MCO,12266,IAH
23.00,13204,MCO,12266,IAH
23.00,13204,MCO,12266,IAH
23.00,13204,MCO,12892,LAX
23.00,13204,MCO,12892,LAX
23.00,13204,MCO,12892,LAX
23.00,13204,MCO,12892,LAX
23.00,13204,MCO,13930,ORD
23.00,13204,MCO,13930,ORD
23.00,13204,MCO,13930,ORD
23.00,13204,MCO,13930,ORD
23.00,13204,MCO,14057,PDX
23.00,13204,MCO,14107,PHX
23.00,13204,MCO,14107,PHX
23.00,13204,MCO,14771,SFO
23.00,13230,MDT,11057,CLT
23.00,13230,MDT,13930,ORD
23.00,13230,MDT,13930,ORD
23.00,13232,MDW,10397,ATL
23.00,13232,MDW,11057,CLT
23.00,13232,MDW,11292,DEN
23.00,13232,MDW,11298,DFW
23.00,13232,MDW,11298,DFW
23.00,13232,MDW,11433,DTW
23.00,13232,MDW,11433,DTW
23.00,13232,MDW,11433,DTW
23.00,13232,MDW,12266,IAH
23.00,13232,MDW,13487,MSP
23.00,13232,MDW,14679,SAN
23.00,13232,MDW,14869,SLC
23.00,13244,MEM,11057,CLT
23.00,13244,MEM,11292,DEN
23.00,13244,MEM,11433,DTW
23.00,13244,MEM,11618,EWR
23.00,13244,MEM,11618,EWR
23.00,13244,MEM,11618,EWR
23.00,13244,MEM,12266,IAH
23.00,13244,MEM,12266,IAH
23.00,13244,MEM,12266,IAH
23.00,13244,MEM,12266,IAH
23.00,13244,MEM,12892,LAX
23.00,13244,MEM,13930,ORD
23.00,13244,MEM,14057,PDX
23.00,13244,MEM,14107,PHX
23.00,13244,MEM,14107,PHX
23.00,13244,MEM,14107,PHX
23.00,13244,MEM,14679,SAN
23.00,13244,MEM,14747,SEA
23.00,13244,MEM,14771,SFO
23.00,13256,MFE,12266,IAH
23.00,13264,MFR,11292,DEN
23.00,13264,MFR,11292,DEN
23.00,13264,MFR,14057,PDX
23.00,13264,MFR,14057,PDX
23.00,13264,MFR,14771,SFO
23.00,13277,MGM,11298,DFW
23.00,13303,MIA,10397,ATL
23.00,13303,MIA,10397,ATL
23.00,13303,MIA,10397,ATL
23.00,13303,MIA,10423,AUS
23.00,13303,MIA,11057,CLT
23.00,13303,MIA,11292,DEN
23.00,13303,MIA,11298,DFW
23.00,13303,MIA,11618,EWR
23.00,13303,MIA,11618,EWR
23.00,13303,MIA,12266,IAH
23.00,13303,MIA,12266,IAH
23.00,13303,MIA,12266,IAH
23.00,13303,MIA,12266,IAH
23.00,13303,MIA,12266,IAH
23.00,13303,MIA,13487,MSP
23.00,13303,MIA,13930,ORD
23.00,13303,MIA,13930,ORD
23.00,13303,MIA,13930,ORD
23.00,13303,MIA,14057,PDX
23.00,13303,MIA,14679,SAN
23.00,13303,MIA,14679,SAN
23.00,13342,MKE,11057,CLT
23.00,13342,MKE,11057,CLT
23.00,13342,MKE,11292,DEN
23.00,13342,MKE,11433,DTW
23.00,13342,MKE,11433,DTW
23.00,13342,MKE,11433,DTW
23.00,13342,MKE,11433,DTW
23.00,13342,MKE,14107,PHX
23.00,13342,MKE,14747,SEA
23.00,13342,MKE,14869,SLC
23.00,13348,MKL,13930,ORD
23.00,13367,MLI,11298,DFW
23.00,13422,MOB,10397,ATL
23.00,13422,MOB,12266,IAH
23.00,13422,MOB,12266,IAH
23.00,13422,MOB,12266,IAH
23.00,13433,MOT,13487,MSP
23.00,13459,MQT,13487,MSP
23.00,13459,MQT,13487,MSP
23.00,13459,MQT,13930,ORD
23.00,13476,MRY,14107,PHX
23.00,13476,MRY,14771,SFO
23.00,13485,MSN,11292,DEN
23.00,13485,MSN,11292,DEN
23.00,13485,MSN,11618,EWR
23.00,13485,MSN,11618,EWR
23.00,13485,MSN,13487,MSP
23.00,13485,MSN,13487,MSP
23.00,13485,MSN,13487,MSP
23.00,13486,MSO,11292,DEN
23.00,13486,MSO,11292,DEN
23.00,13486,MSO,11298,DFW
23.00,13486,MSO,13487,MSP
23.00,13486,MSO,14057,PDX
23.00,13486,MSO,14747,SEA
23.00,13486,MSO,14747,SEA
23.00,13486,MSO,14869,SLC
23.00,13487,MSP,10423,AUS
23.00,13487,MSP,10713,BOI
23.00,13487,MSP,10713,BOI
23.00,13487,MSP,11057,CLT
23.00,13487,MSP,11292,DEN
23.00,13487,MSP,11298,DFW
23.00,13487,MSP,11298,DFW
23.00,13487,MSP,11433,DTW
23.00,13487,MSP,11433,DTW
23.00,13487,MSP,11433,DTW
23.00,13487,MSP,11618,EWR
23.00,13487,MSP,11618,EWR
23.00,13487,MSP,12266,IAH
23.00,13487,MSP,12266,IAH
23.00,13487,MSP,13930,ORD
23.00,13487,MSP,13930,ORD
23.00,13487,MSP,13930,ORD
23.00,13487,MSP,14747,SEA
23.00,13487,MSP,14771,SFO
23.00,13495,MSY,10397,ATL
23.00,13495,MSY,10397,ATL
23.00,13495,MSY,11292,DEN
23.00,13495,MSY,11292,DEN
23.00,13495,MSY,11298,DFW
23.00,13495,MSY,11298,DFW
23.00,13495,MSY,11433,DTW
23.00,13495,MSY,11433,DTW
23.00,13495,MSY,12266,IAH
23.00,13495,MSY,12266,IAH
23.00,13495,MSY,12892,LAX
23.00,13495,MSY,12892,LAX
23.00,13495,MSY,12892,LAX
23.00,13495,MSY,13487,MSP
23.00,13495,MSY,13930,ORD
23.00,13495,MSY,13930,ORD
23.00,13495,MSY,13930,ORD
23.00,13495,MSY,14107,PHX
23.00,13495,MSY,14679,SAN
23.00,13495,MSY,14747,SEA
23.00,13495,MSY,14747,SEA
23.00,13495,MSY,14771,SFO
23.00,13495,MSY,14869,SLC
23.00,13495,MSY,14869,SLC
23.00,13502,MTJ,10397,ATL
23.00,13502,MTJ,11298,DFW
23.00,13502,MTJ,11618,EWR
23.00,13540,MVW,14747,SEA
23.00,13540,MVW,14747,SEA
23.00,13540,MVW,14747,SEA
23.00,13540,MVW,14747,SEA
23.00,13577,MYR,10397,ATL
23.00,13577,MYR,10397,ATL
23.00,13577,MYR,11057,CLT
23.00,13577,MYR,11057,CLT
23.00,13577,MYR,11298,DFW
23.00,13577,MYR,11298,DFW
23.00,13577,MYR,11433,DTW
23.00,13577,MYR,13487,MSP
23.00,13577,MYR,13930,ORD
23.00,13795,OAJ,10397,ATL
23.00,13796,OAK,10423,AUS
23.00,13796,OAK,10423,AUS
23.00,13796,OAK,10713,BOI
23.00,13796,OAK,12892,LAX
23.00,13796,OAK,14057,PDX
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14747,SEA
23.00,13796,OAK,14869,SLC
23.00,13796,OAK,14869,SLC
23.00,13796,OAK,14869,SLC
23.00,13796,OAK,14869,SLC
23.00,13796,OAK,14869,SLC
23.00,13796,OAK,14869,SLC
23.00,13830,OGG,10397,ATL
23.00,13830,OGG,11298,DFW
23.00,13830,OGG,11298,DFW
23.00,13830,OGG,14057,PDX
23.00,13830,OGG,14057,PDX
23.00,13830,OGG,14747,SEA
23.00,13830,OGG,14747,SEA
23.00,13851,OKC,10397,ATL
23.00,13851,OKC,10423,AUS
23.00,13851,OKC,11292,DEN
23.00,13851,OKC,11298,DFW
23.00,13851,OKC,12266,IAH
23.00,13851,OKC,13930,ORD
23.00,13851,OKC,14747,SEA
23.00,13871,OMA,11292,DEN
23.00,13871,OMA,11292,DEN
23.00,13871,OMA,11292,DEN
23.00,13871,OMA,11292,DEN
23.00,13871,OMA,11298,DFW
23.00,13871,OMA,11298,DFW
23.00,13871,OMA,12266,IAH
23.00,13871,OMA,13930,ORD
23.00,13871,OMA,14107,PHX
23.00,13871,OMA,14747,SEA
23.00,13891,ONT,11292,DEN
23.00,13891,ONT,11292,DEN
23.00,13891,ONT,11292,DEN
23.00,13891,ONT,11298,DFW
23.00,13891,ONT,11298,DFW
23.00,13891,ONT,11298,DFW
23.00,13891,ONT,11298,DFW
23.00,13891,ONT,12266,IAH
23.00,13891,ONT,13930,ORD
23.00,13891,ONT,14107,PHX
23.00,13891,ONT,14107,PHX
23.00,13891,ONT,14747,SEA
23.00,13891,ONT,14747,SEA
23.00,13891,ONT,14747,SEA
23.00,13891,ONT,14747,SEA
23.00,13891,ONT,14771,SFO
23.00,13891,ONT,14869,SLC
23.00,13891,ONT,14869,SLC
23.00,13891,ONT,14869,SLC
23.00,13930,ORD,10397,ATL
23.00,13930,ORD,10397,ATL
23.00,13930,ORD,10397,ATL
23.00,13930,ORD,10397,ATL
23.00,13930,ORD,10423,AUS
23.00,13930,ORD,10713,BOI
23.00,13930,ORD,10713,BOI
23.00,13930,ORD,11292,DEN
23.00,13930,ORD,11292,DEN
23.00,13930,ORD,11292,DEN
23.00,13930,ORD,11298,DFW
23.00,13930,ORD,11433,DTW
23.00,13930,ORD,11433,DTW
23.00,13930,ORD,11433,DTW
23.00,13930,ORD,11433,DTW
23.00,13930,ORD,11618,EWR
23.00,13930,ORD,11618,EWR
23.00,13930,ORD,11618,EWR
23.00,13930,ORD,13487,MSP
23.00,13930,ORD,13487,MSP
23.00,13930,ORD,13487,MSP
23.00,13930,ORD,13487,MSP
23.00,13930,ORD,13930,ORD
23.00,13930,ORD,13930,ORD
23.00,13930,ORD,13930,ORD
23.00,13930,ORD,14057,PDX
23.00,13930,ORD,14107,PHX
23.00,13930,ORD,14679,SAN
23.00,13930,ORD,14679,SAN
23.00,13930,ORD,14771,SFO
23.00,13930,ORD,14771,SFO
23.00,13930,ORD,14869,SLC
23.00,13930,ORD,14869,SLC
23.00,13931,ORF,11057,CLT
23.00,13931,ORF,11292,DEN
23.00,13931,ORF,11618,EWR
23.00,13931,ORF,12266,IAH
23.00,14004,PAE,14107,PHX
23.00,14027,PBI,12266,IAH
23.00,14057,PDX,10423,AUS
23.00,14057,PDX,10423,AUS
23.00,14057,PDX,10713,BOI
23.00,14057,PDX,11292,DEN
23.00,14057,PDX,11292,DEN
23.00,14057,PDX,11298,DFW
23.00,14057,PDX,11618,EWR
23.00,14057,PDX,11618,EWR
23.00,14057,PDX,12892,LAX
23.00,14057,PDX,13487,MSP
23.00,14057,PDX,13930,ORD
23.00,14057,PDX,14107,PHX
23.00,14057,PDX,14747,SEA
23.00,14057,PDX,14747,SEA
23.00,14057,PDX,14771,SFO
23.00,14100,PHL,10397,ATL
23.00,14100,PHL,11057,CLT
23.00,14100,PHL,11057,CLT
23.00,14100,PHL,11057,CLT
23.00,14100,PHL,11292,DEN
23.00,14100,PHL,11298,DFW
23.00,14100,PHL,11433,DTW
23.00,14100,PHL,11433,DTW
23.00,14100,PHL,11433,DTW
23.00,14100,PHL,12892,LAX
23.00,14100,PHL,12892,LAX
23.00,14100,PHL,12892,LAX
23.00,14100,PHL,13487,MSP
23.00,14100,PHL,13487,MSP
23.00,14100,PHL,13930,ORD
23.00,14100,PHL,13930,ORD
23.00,14100,PHL,14057,PDX
23.00,14100,PHL,14057,PDX
23.00,14100,PHL,14747,SEA
23.00,14100,PHL,14747,SEA
23.00,14100,PHL,14747,SEA
23.00,14100,PHL,14771,SFO
23.00,14100,PHL,14771,SFO
23.00,14100,PHL,14869,SLC
23.00,14100,PHL,14869,SLC
23.00,14107,PHX,10397,ATL
23.00,14107,PHX,10397,ATL
23.00,14107,PHX,10397,ATL
23.00,14107,PHX,10423,AUS
23.00,14107,PHX,10423,AUS
23.00,14107,PHX,10713,BOI
23.00,14107,PHX,10713,BOI
23.00,14107,PHX,11292,DEN
23.00,14107,PHX,11292,DEN
23.00,14107,PHX,11298,DFW
23.00,14107,PHX,11298,DFW
23.00,14107,PHX,11298,DFW
23.00,14107,PHX,11433,DTW
23.00,14107,PHX,11618,EWR
23.00,14107,PHX,12266,IAH
23.00,14107,PHX,12266,IAH
23.00,14107,PHX,12266,IAH
23.00,14107,PHX,12892,LAX
23.00,14107,PHX,12892,LAX
23.00,14107,PHX,12892,LAX
23.00,14107,PHX,14057,PDX
23.00,14107,PHX,14057,PDX
23.00,14107,PHX,14747,SEA
23.00,14107,PHX,14747,SEA
23.00,14107,PHX,14771,SFO
23.00,14107,PHX,14771,SFO
23.00,14107,PHX,14771,SFO
23.00,14107,PHX,14869,SLC
23.00,14107,PHX,14869,SLC
23.00,14107,PHX,14869,SLC
23.00,14107,PHX,14869,SLC
23.00,14113,PIH,14869,SLC
23.00,14113,PIH,14869,SLC
23.00,14122,PIT,10397,ATL
23.00,14122,PIT,10397,ATL
23.00,14122,PIT,11057,CLT
23.00,14122,PIT,11292,DEN
23.00,14122,PIT,11433,DTW
23.00,14122,PIT,11433,DTW
23.00,14122,PIT,11618,EWR
23.00,14122,PIT,11618,EWR
23.00,14122,PIT,12266,IAH
23.00,14122,PIT,12892,LAX
23.00,14122,PIT,13487,MSP
23.00,14122,PIT,13487,MSP
23.00,14122,PIT,13930,ORD
23.00,14122,PIT,13930,ORD
23.00,14122,PIT,13930,ORD
23.00,14122,PIT,14747,SEA
23.00,14122,PIT,14869,SLC
23.00,14193,PNS,11292,DEN
23.00,14193,PNS,11298,DFW
23.00,14193,PNS,12266,IAH
23.00,14193,PNS,13930,ORD
23.00,14252,PSC,14869,SLC
23.00,14262,PSP,11292,DEN
23.00,14262,PSP,11292,DEN
23.00,14262,PSP,12266,IAH
23.00,14262,PSP,13487,MSP
23.00,14262,PSP,14057,PDX
23.00,14262,PSP,14057,PDX
23.00,14262,PSP,14747,SEA
23.00,14303,PUW,10713,BOI
23.00,14307,PVD,10397,ATL
23.00,14307,PVD,10397,ATL
23.00,14307,PVD,11057,CLT
23.00,14307,PVD,11057,CLT
23.00,14307,PVD,11433,DTW
23.00,14307,PVD,13930,ORD
23.00,14321,PWM,11618,EWR
23.00,14321,PWM,13930,ORD
23.00,14457,RAP,11057,CLT
23.00,14457,RAP,11292,DEN
23.00,14457,RAP,13930,ORD
23.00,14457,RAP,13930,ORD
23.00,14487,RDD,14747,SEA
23.00,14487,RDD,14771,SFO
23.00,14489,RDM,11292,DEN
23.00,14489,RDM,11292,DEN
23.00,14489,RDM,14679,SAN
23.00,14489,RDM,14747,SEA
23.00,14489,RDM,14771,SFO
23.00,14489,RDM,14771,SFO
23.00,14492,RDU,10423,AUS
23.00,14492,RDU,10423,AUS
23.00,14492,RDU,11292,DEN
23.00,14492,RDU,11292,DEN
23.00,14492,RDU,11292,DEN
23.00,14492,RDU,11292,DEN
23.00,14492,RDU,11292,DEN
23.00,14492,RDU,11298,DFW
23.00,14492,RDU,11433,DTW
23.00,14492,RDU,11618,EWR
23.00,14492,RDU,12266,IAH
23.00,14492,RDU,12266,IAH
23.00,14492,RDU,13930,ORD
23.00,14492,RDU,14107,PHX
23.00,14492,RDU,14747,SEA
23.00,14492,RDU,14771,SFO
23.00,14492,RDU,14869,SLC
23.00,14512,RFD,11618,EWR
23.00,14512,RFD,13487,MSP
23.00,14524,RIC,11057,CLT
23.00,14524,RIC,11292,DEN
23.00,14524,RIC,11618,EWR
23.00,14524,RIC,13930,ORD
23.00,14524,RIC,13930,ORD
23.00,14570,RNO,11292,DEN
23.00,14570,RNO,12892,LAX
23.00,14570,RNO,14107,PHX
23.00,14570,RNO,14107,PHX
23.00,14570,RNO,14107,PHX
23.00,14570,RNO,14107,PHX
23.00,14570,RNO,14679,SAN
23.00,14570,RNO,14771,SFO
23.00,14574,ROA,13930,ORD
23.00,14574,ROA,13930,ORD
23.00,14574,ROA,13930,ORD
23.00,14574,ROA,13930,ORD
23.00,14576,ROC,10397,ATL
23.00,14576,ROC,11433,DTW
23.00,14576,ROC,11618,EWR
23.00,14576,ROC,13930,ORD
23.00,14576,ROC,13930,ORD
23.00,14633,RST,13487,MSP
23.00,14635,RSW,11057,CLT
23.00,14635,RSW,11292,DEN
23.00,14635,RSW,11433,DTW
23.00,14635,RSW,11618,EWR
23.00,14635,RSW,12266,IAH
23.00,14635,RSW,12266,IAH
23.00,14635,RSW,12266,IAH
23.00,14635,RSW,13930,ORD
23.00,14635,RSW,13930,ORD
23.00,14635,RSW,13930,ORD
23.00,14679,SAN,10423,AUS
23.00,14679,SAN,10713,BOI
23.00,14679,SAN,10713,BOI
23.00,14679,SAN,11292,DEN
23.00,14679,SAN,11292,DEN
23.00,14679,SAN,11618,EWR
23.00,14679,SAN,12266,IAH
23.00,14679,SAN,13930,ORD
23.00,14679,SAN,14057,PDX
23.00,14679,SAN,14107,PHX
23.00,14679,SAN,14107,PHX
23.00,14679,SAN,14771,SFO
23.00,14679,SAN,14869,SLC
23.00,14679,SAN,14869,SLC
23.00,14683,SAT,11292,DEN
23.00,14683,SAT,11292,DEN
23.00,14683,SAT,11292,DEN
23.00,14683,SAT,11292,DEN
23.00,14683,SAT,11298,DFW
23.00,14683,SAT,11298,DFW
23.00,14683,SAT,11618,EWR
23.00,14683,SAT,11618,EWR
23.00,14683,SAT,12266,IAH
23.00,14683,SAT,12266,IAH
23.00,14683,SAT,12892,LAX
23.00,14683,SAT,13487,MSP
23.00,14683,SAT,14107,PHX
23.00,14683,SAT,14679,SAN
23.00,14683,SAT,14747,SEA
23.00,14683,SAT,14747,SEA
23.00,14683,SAT,14747,SEA
23.00,14683,SAT,14771,SFO
23.00,14683,SAT,14869,SLC
23.00,14683,SAT,14869,SLC
23.00,14685,SAV,10397,ATL
23.00,14685,SAV,10397,ATL
23.00,14685,SAV,11057,CLT
23.00,14685,SAV,11618,EWR
23.00,14685,SAV,11618,EWR
23.00,14685,SAV,13487,MSP
23.00,14685,SAV,13930,ORD
23.00,14689,SBA,11292,DEN
23.00,14689,SBA,11292,DEN
23.00,14689,SBA,11298,DFW
23.00,14689,SBA,11298,DFW
23.00,14689,SBA,14107,PHX
23.00,14689,SBA,14107,PHX
23.00,14689,SBA,14747,SEA
23.00,14689,SBA,14747,SEA
23.00,14689,SBA,14771,SFO
23.00,14691,SBD,14057,PDX
23.00,14696,SBN,11057,CLT
23.00,14696,SBN,13487,MSP
23.00,14698,SBP,14107,PHX
23.00,14712,SCF,14869,SLC
23.00,14730,SDF,10397,ATL
23.00,14730,SDF,10397,ATL
23.00,14730,SDF,10423,AUS
23.00,14730,SDF,11292,DEN
23.00,14730,SDF,11298,DFW
23.00,14730,SDF,11298,DFW
23.00,14730,SDF,11298,DFW
23.00,14730,SDF,11298,DFW
23.00,14730,SDF,11433,DTW
23.00,14730,SDF,11618,EWR
23.00,14730,SDF,11618,EWR
23.00,14730,SDF,11618,EWR
23.00,14730,SDF,12266,IAH
23.00,14730,SDF,12266,IAH
23.00,14730,SDF,13487,MSP
23.00,14730,SDF,14057,PDX
23.00,14730,SDF,14107,PHX
23.00,14747,SEA,10423,AUS
23.00,14747,SEA,10423,AUS
23.00,14747,SEA,10713,BOI
23.00,14747,SEA,11292,DEN
23.00,14747,SEA,11292,DEN
23.00,14747,SEA,11292,DEN
23.00,14747,SEA,11292,DEN
23.00,14747,SEA,11292,DEN
23.00,14747,SEA,11433,DTW
23.00,14747,SEA,12266,IAH
23.00,14747,SEA,12266,IAH
23.00,14747,SEA,12266,IAH
23.00,14747,SEA,12266,IAH
23.00,14747,SEA,12266,IAH
23.00,14747,SEA,12892,LAX
23.00,14747,SEA,12892,LAX
23.00,14747,SEA,12892,LAX
23.00,14747,SEA,12892,LAX
23.00,14747,SEA,13930,ORD
23.00,14747,SEA,13930,ORD
23.00,14747,SEA,13930,ORD
23.00,14747,SEA,13930,ORD
23.00,14747,SEA,14057,PDX
23.00,14747,SEA,14107,PHX
23.00,14747,SEA,14107,PHX
23.00,14747,SEA,14771,SFO
23.00,14747,SEA,14771,SFO
23.00,14747,SEA,14869,SLC
23.00,14747,SEA,14869,SLC
23.00,14747,SEA,14869,SLC
23.00,14771,SFO,10397,ATL
23.00,14771,SFO,10397,ATL
23.00,14771,SFO,10397,ATL
23.00,14771,SFO,10423,AUS
23.00,14771,SFO,10713,BOI
23.00,14771,SFO,11292,DEN
23.00,14771,SFO,11298,DFW
23.00,14771,SFO,11298,DFW
23.00,14771,SFO,11433,DTW
23.00,14771,SFO,12892,LAX
23.00,14771,SFO,12892,LAX
23.00,14771,SFO,12892,LAX
23.00,14771,SFO,12892,LAX
23.00,14771,SFO,12892,LAX
23.00,14771,SFO,13487,MSP
23.00,14771,SFO,13930,ORD
23.00,14771,SFO,13930,ORD
23.00,14771,SFO,13930,ORD
23.00,14771,SFO,14107,PHX
23.00,14771,SFO,14679,SAN
23.00,14771,SFO,14747,SEA
23.00,14771,SFO,14747,SEA
23.00,14771,SFO,14869,SLC
23.00,14771,SFO,14869,SLC
23.00,14783,SGF,10397,ATL
23.00,14783,SGF,13930,ORD
23.00,14794,SGU,14107,PHX
23.00,14828,SIT,14747,SEA
23.00,14831,SJC,10713,BOI
23.00,14831,SJC,11292,DEN
23.00,14831,SJC,11292,DEN
23.00,14831,SJC,11292,DEN
23.00,14831,SJC,11298,DFW
23.00,14831,SJC,12266,IAH
23.00,14831,SJC,12892,LAX
23.00,14831,SJC,12892,LAX
23.00,14831,SJC,13930,ORD
23.00,14831,SJC,13930,ORD
23.00,14831,SJC,14057,PDX
23.00,14831,SJC,14057,PDX
23.00,14831,SJC,14057,PDX
23.00,14831,SJC,14107,PHX
23.00,14831,SJC,14679,SAN
23.00,14831,SJC,14747,SEA
23.00,14831,SJC,14747,SEA
23.00,14842,SJT,10423,AUS
23.00,14842,SJT,10423,AUS
23.00,14843,SJU,10397,ATL
23.00,14843,SJU,10397,ATL
23.00,14843,SJU,11298,DFW
23.00,14843,SJU,11298,DFW
23.00,14843,SJU,11618,EWR
23.00,14843,SJU,11618,EWR
23.00,14843,SJU,13487,MSP
23.00,14843,SJU,13930,ORD
23.00,14869,SLC,10397,ATL
23.00,14869,SLC,10423,AUS
23.00,14869,SLC,10423,AUS
23.00,14869,SLC,10713,BOI
23.00,14869,SLC,10713,BOI
23.00,14869,SLC,10713,BOI
23.00,14869,SLC,11292,DEN
23.00,14869,SLC,11292,DEN
23.00,14869,SLC,11292,DEN
23.00,14869,SLC,11298,DFW
23.00,14869,SLC,11298,DFW
23.00,14869,SLC,12266,IAH
23.00,14869,SLC,12266,IAH
23.00,14869,SLC,12266,IAH
23.00,14869,SLC,12266,IAH
23.00,14869,SLC,12892,LAX
23.00,14869,SLC,13930,ORD
23.00,14869,SLC,13930,ORD
23.00,14869,SLC,13930,ORD
23.00,14869,SLC,13930,ORD
23.00,14869,SLC,13930,ORD
23.00,14869,SLC,14107,PHX
23.00,14869,SLC,14107,PHX
23.00,14869,SLC,14107,PHX
23.00,14869,SLC,14107,PHX
23.00,14869,SLC,14107,PHX
23.00,14869,SLC,14679,SAN
23.00,14869,SLC,14679,SAN
23.00,14869,SLC,14679,SAN
23.00,14869,SLC,14747,SEA
23.00,14869,SLC,14747,SEA
23.00,14869,SLC,14747,SEA
23.00,14869,SLC,14747,SEA
23.00,14869,SLC,14747,SEA
23.00,14871,SLE,14057,PDX
23.00,14871,SLE,14057,PDX
23.00,14893,SMF,11057,CLT
23.00,14893,SMF,11292,DEN
23.00,14893,SMF,12892,LAX
23.00,14893,SMF,13930,ORD
23.00,14893,SMF,14747,SEA
23.00,14893,SMF,14747,SEA
23.00,14893,SMF,14869,SLC
23.00,14893,SMF,14869,SLC
23.00,14893,SMF,14869,SLC
23.00,14908,SNA,13930,ORD
23.00,14908,SNA,13930,ORD
